data,setmana_epidemiologica,any,codi_regio,nom_regio,codi_ambit,nom_ambit,codi_abs,nom_abs,diagnostic,sexe,grup_edat,index_socioeconomic,casos,poblacio
2018-05-02,18,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-12-28,52,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-01-25,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,60 a 64,2,1,186
2018-12-04,49,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,3,83
2018-12-05,49,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,5 a 9,2,1,281
2018-01-05,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,45 a 49,2,1,332
2018-07-30,31,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-05-21,21,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Home,40 a 44,2,1,332
2018-01-31,5,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,45 a 49,2,1,340
2018-03-27,13,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,25 a 29,2,1,167
2018-04-17,16,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,65 a 69,2,2,170
2018-10-02,40,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,15 a 19,2,2,217
2018-05-16,20,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,332
2018-04-10,15,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,30 a 34,2,1,211
2018-03-23,12,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,45 a 49,2,1,332
2018-11-21,47,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,332
2018-10-10,41,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,60 a 64,2,1,198
2018-10-15,42,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,2,332
2018-09-21,38,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,80 o més,2,1,104
2018-07-23,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Home,20 a 24,2,1,162
2018-07-10,28,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,159
2018-10-15,42,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,340
2018-10-31,44,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,25 a 29,2,2,167
2018-12-24,52,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,5 a 9,2,1,281
2018-11-12,46,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,80 o més,2,1,185
2018-10-25,43,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-07-28,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,332
2018-03-12,11,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-07-23,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-01-08,2,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,45 a 49,2,1,332
2018-07-19,29,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,340
2018-06-29,26,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,25 a 29,2,1,160
2018-12-25,52,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Impetigen,Home,10 a 14,2,1,230
2018-01-15,3,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,25 a 29,2,1,167
2018-11-08,45,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,2,332
2018-10-04,40,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,5 a 9,2,1,281
2018-01-20,3,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,80 o més,2,1,104
2018-10-23,43,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,2,230
2018-08-03,31,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,340
2018-03-21,12,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,159
2018-06-22,25,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,25 a 29,2,1,167
2018-10-05,40,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,20 a 24,2,1,162
2018-04-30,18,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-02-21,8,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,45 a 49,2,1,340
2018-07-05,27,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Home,40 a 44,2,1,332
2018-01-27,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,45 a 49,2,1,332
2018-12-22,51,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,5 a 9,2,1,281
2018-01-23,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,45 a 49,2,1,332
2018-12-13,50,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,5 a 9,2,2,281
2018-09-24,39,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-09-26,39,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,70 a 74,2,1,115
2018-02-23,8,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,80 o més,2,1,104
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,2,185
2018-06-20,25,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,2,211
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-01-11,2,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-09-21,38,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,2,332
2018-11-06,45,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,340
2018-09-26,39,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,15 a 19,2,1,217
2018-11-19,47,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Home,10 a 14,2,1,230
2018-06-13,24,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-02-15,7,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,15 a 19,2,1,217
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,65 a 69,2,1,170
2018-11-12,46,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,20 a 24,2,1,162
2018-02-09,6,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,25 a 29,2,1,160
2018-02-14,7,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,5 a 9,2,1,281
2018-08-04,31,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-02-08,6,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-11-28,48,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-01-22,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,65 a 69,2,1,170
2018-07-26,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-11-20,47,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,25 a 29,2,2,160
2018-08-27,35,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,30 a 34,2,1,211
2018-04-03,14,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,1 i 2,2,1,83
2018-03-06,10,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,1,198
2018-06-25,26,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,211
2018-10-24,43,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-05-29,22,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-06-06,23,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,159
2018-05-24,21,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,1,185
2018-02-28,9,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,2,198
2018-09-15,37,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-07-23,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,10 a 14,2,1,230
2018-03-27,13,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,25 a 29,2,1,167
2018-03-01,9,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-10-22,43,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,1,198
2018-07-24,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-07-10,28,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,25 a 29,2,2,160
2018-06-30,26,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,10 a 14,2,1,230
2018-04-19,16,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,70 a 74,2,2,115
2018-04-06,14,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,2,185
2018-06-29,26,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,1 i 2,2,1,83
2018-01-22,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,3,185
2018-01-07,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,1,185
2018-10-10,41,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,332
2018-01-18,3,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,332
2018-01-10,2,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,30 a 34,2,2,211
2018-02-16,7,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,25 a 29,2,1,160
2018-10-17,42,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-11-15,46,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-03-16,11,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,1,185
2018-06-01,22,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,1,198
2018-01-30,5,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,25 a 29,2,1,167
2018-01-02,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-09-03,36,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,45 a 49,2,1,332
2018-04-07,14,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,332
2018-04-19,16,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-08-03,31,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,45 a 49,2,1,340
2018-05-16,20,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,45 a 49,2,1,332
2018-06-10,23,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-05-15,20,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,5 a 9,2,1,281
2018-03-09,10,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,65 a 69,2,1,138
2018-01-26,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-01-29,5,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,65 a 69,2,1,138
2018-11-12,46,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-05-30,22,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,15 a 19,2,1,217
2018-03-14,11,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,1,185
2018-01-31,5,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,1,185
2018-01-24,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-05-20,20,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,15 a 19,2,1,217
2018-02-21,8,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,211
2018-08-21,34,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Home,5 a 9,2,1,281
2018-02-11,6,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,25 a 29,2,1,160
2018-04-27,17,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-03-23,12,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,45 a 49,2,1,332
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Home,10 a 14,2,1,230
2018-12-17,51,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,2,83
2018-04-27,17,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,5 a 9,2,1,281
2018-01-04,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,5 a 9,2,1,281
2018-02-21,8,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,340
2018-07-04,27,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-07-20,29,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,25 a 29,2,1,167
2018-02-06,6,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,5 a 9,2,1,281
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,2,185
2018-06-20,25,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,2,211
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-01-11,2,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-09-21,38,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,2,332
2018-11-06,45,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,340
2018-09-26,39,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,15 a 19,2,1,217
2018-11-19,47,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Home,10 a 14,2,1,230
2018-06-13,24,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,211
2018-02-15,7,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,15 a 19,2,1,217
2018-01-03,1,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,65 a 69,2,1,170
2018-11-12,46,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,20 a 24,2,1,162
2018-02-09,6,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,25 a 29,2,1,160
2018-02-14,7,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,5 a 9,2,1,281
2018-08-04,31,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-02-08,6,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-11-28,48,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-01-22,4,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,65 a 69,2,1,170
2018-07-26,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,65 a 69,2,1,138
2018-11-20,47,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,25 a 29,2,2,160
2018-08-27,35,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,30 a 34,2,1,211
2018-04-03,14,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,1 i 2,2,1,83
2018-03-06,10,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,1,198
2018-06-25,26,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,211
2018-10-24,43,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-05-29,22,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-06-06,23,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,159
2018-05-24,21,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,80 o més,2,1,185
2018-02-28,9,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,2,198
2018-09-15,37,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,1 i 2,2,1,83
2018-07-23,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,10 a 14,2,1,230
2018-03-27,13,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,25 a 29,2,1,167
2018-03-01,9,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,10 a 14,2,1,230
2018-10-22,43,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,60 a 64,2,1,198
2018-07-24,30,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,40 a 44,2,1,332
2018-07-10,28,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,25 a 29,2,2,160
2018-06-30,26,2018,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,10 a 14,2,1,230
